aggregation_level,group_type,group_value,serve_number,surface,period,validation_fold,profile_id,return_shot_type_code,return_lateral_direction_code,return_depth_code,trials,returner_wins,server_wins,returner_win_rate,wilson_95_lower,wilson_95_upper
profile_outcome,surface,Hard,0,Hard,ALL,ALL,l|2|8,l,2,8,46,13,33,0.2826086956521739,0.17324202381870632,0.425485612305459
profile_outcome,surface,Hard,0,Hard,ALL,ALL,l|2|9,l,2,9,34,14,20,0.4117647058823529,0.2636596836387115,0.5777840612118749
profile_outcome,surface,Hard,0,Hard,ALL,ALL,l|3|7,l,3,7,29,3,26,0.10344827586206896,0.03581489135067707,0.26385081090773804
profile_outcome,surface,Hard,0,Hard,ALL,ALL,l|3|8,l,3,8,19,5,14,0.2631578947368421,0.11806412346782508,0.487915508978151
profile_outcome,surface,Hard,0,Hard,ALL,ALL,l|3|9,l,3,9,10,6,4,0.6,0.31267376973365824,0.8318196702937638
profile_outcome,surface,Hard,0,Hard,ALL,ALL,m|1|7,m,1,7,84,5,79,0.05952380952380952,0.025690561091495437,0.13188262822618113
profile_outcome,surface,Hard,0,Hard,ALL,ALL,m|1|8,m,1,8,47,13,34,0.2765957446808511,0.16936563369682642,0.41758563624878886
profile_outcome,surface,Hard,0,Hard,ALL,ALL,m|1|9,m,1,9,49,18,31,0.3673469387755102,0.24665172968683138,0.5073293243920758
profile_outcome,surface,Hard,0,Hard,ALL,ALL,m|2|7,m,2,7,147,11,136,0.07482993197278912,0.04229500478273306,0.1290203552166155
profile_outcome,surface,Hard,0,Hard,ALL,ALL,m|2|8,m,2,8,128,26,102,0.203125,0.1425573819359227,0.2809926858514729
profile_outcome,surface,Hard,0,Hard,ALL,ALL,m|2|9,m,2,9,95,41,54,0.43157894736842106,0.3365583329880693,0.5319179101278586
profile_outcome,surface,Hard,0,Hard,ALL,ALL,m|3|7,m,3,7,81,7,74,0.08641975308641975,0.04249258333995924,0.16779916633870517
profile_outcome,surface,Hard,0,Hard,ALL,ALL,m|3|8,m,3,8,70,21,49,0.3,0.2053660525763799,0.4154431723877268
profile_outcome,surface,Hard,0,Hard,ALL,ALL,m|3|9,m,3,9,52,27,25,0.5192307692307693,0.38685682768056057,0.6489588555454449
profile_outcome,surface,Hard,0,Hard,ALL,ALL,h|1|7,h,1,7,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,h|1|8,h,1,8,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,h|1|9,h,1,9,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,h|2|7,h,2,7,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,h|2|8,h,2,8,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,h|2|9,h,2,9,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,h|3|7,h,3,7,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,h|3|8,h,3,8,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,h|3|9,h,3,9,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,i|1|7,i,1,7,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,i|1|8,i,1,8,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,i|1|9,i,1,9,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,i|2|7,i,2,7,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,i|2|8,i,2,8,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,i|2|9,i,2,9,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,i|3|7,i,3,7,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,i|3|8,i,3,8,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,i|3|9,i,3,9,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,j|1|7,j,1,7,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,j|1|8,j,1,8,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,j|1|9,j,1,9,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,j|2|7,j,2,7,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,j|2|8,j,2,8,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,j|2|9,j,2,9,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,j|3|7,j,3,7,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,j|3|8,j,3,8,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,j|3|9,j,3,9,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,k|1|7,k,1,7,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,k|1|8,k,1,8,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,k|1|9,k,1,9,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,k|2|7,k,2,7,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,k|2|8,k,2,8,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,k|2|9,k,2,9,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,k|3|7,k,3,7,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,k|3|8,k,3,8,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,k|3|9,k,3,9,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,t|1|7,t,1,7,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,t|1|8,t,1,8,2,0,2,0.0,0.0,0.6576197724933469
profile_outcome,surface,Hard,0,Hard,ALL,ALL,t|1|9,t,1,9,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,t|2|7,t,2,7,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,t|2|8,t,2,8,2,1,1,0.5,0.09453120573423074,0.9054687942657693
profile_outcome,surface,Hard,0,Hard,ALL,ALL,t|2|9,t,2,9,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,t|3|7,t,3,7,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,t|3|8,t,3,8,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,t|3|9,t,3,9,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,f|1|7,f,1,7,3360,1582,1778,0.4708333333333333,0.45399874120606676,0.48773454129271243
profile_outcome,surface,Clay,0,Clay,ALL,ALL,f|1|8,f,1,8,6863,3678,3185,0.5359172373597552,0.5241016325939823,0.5476926563751804
profile_outcome,surface,Clay,0,Clay,ALL,ALL,f|1|9,f,1,9,3245,1961,1284,0.6043143297380585,0.5873757842266474,0.6210061908807947
profile_outcome,surface,Clay,0,Clay,ALL,ALL,f|2|7,f,2,7,6840,2799,4041,0.40921052631578947,0.39761239528383757,0.4209105778923972
profile_outcome,surface,Clay,0,Clay,ALL,ALL,f|2|8,f,2,8,15404,7164,8240,0.46507400675149313,0.4572070837961065,0.472958345094388
profile_outcome,surface,Clay,0,Clay,ALL,ALL,f|2|9,f,2,9,8470,4608,3862,0.5440377804014168,0.5334133787942161,0.554622254587084
profile_outcome,surface,Clay,0,Clay,ALL,ALL,f|3|7,f,3,7,3573,1746,1827,0.48866498740554154,0.47229554494316994,0.5050587770382392
profile_outcome,surface,Clay,0,Clay,ALL,ALL,f|3|8,f,3,8,7475,3900,3575,0.5217391304347826,0.5104068214707711,0.5330491070696968
profile_outcome,surface,Clay,0,Clay,ALL,ALL,f|3|9,f,3,9,3568,2082,1486,0.5835201793721974,0.567263198744796,0.5995975107439113
profile_outcome,surface,Clay,0,Clay,ALL,ALL,b|1|7,b,1,7,2421,1089,1332,0.44981412639405205,0.43009290234863606,0.4696943603954685
profile_outcome,surface,Clay,0,Clay,ALL,ALL,b|1|8,b,1,8,5223,2738,2485,0.524219797051503,0.5106629310614689,0.5377410624388589
profile_outcome,surface,Clay,0,Clay,ALL,ALL,b|1|9,b,1,9,2858,1639,1219,0.5734779566130161,0.555259216313685,0.5914994375263057
profile_outcome,surface,Clay,0,Clay,ALL,ALL,b|2|7,b,2,7,8034,3259,4775,0.4056509833208862,0.3949616384026081,0.416430511123264
profile_outcome,surface,Clay,0,Clay,ALL,ALL,b|2|8,b,2,8,19248,8622,10626,0.4479426433915212,0.44092852566383134,0.4549775358790856
profile_outcome,surface,Clay,0,Clay,ALL,ALL,b|2|9,b,2,9,10429,5285,5144,0.5067599961645411,0.49716400641071234,0.5163510077449747
profile_outcome,surface,Clay,0,Clay,ALL,ALL,b|3|7,b,3,7,8185,3796,4389,0.4637751985339035,0.45299117600761823,0.47459320781736786
profile_outcome,surface,Clay,0,Clay,ALL,ALL,b|3|8,b,3,8,14848,7194,7654,0.48450969827586204,0.4764762327529791,0.49255117699446316
profile_outcome,surface,Clay,0,Clay,ALL,ALL,b|3|9,b,3,9,5771,3117,2654,0.5401143649280887,0.527233429493551,0.5529419317352491
profile_outcome,surface,Clay,0,Clay,ALL,ALL,r|1|7,r,1,7,230,86,144,0.3739130434782609,0.3139357380539631,0.438032966330175
profile_outcome,surface,Clay,0,Clay,ALL,ALL,r|1|8,r,1,8,357,137,220,0.38375350140056025,0.33480010140353994,0.4351819836061443
profile_outcome,surface,Clay,0,Clay,ALL,ALL,r|1|9,r,1,9,167,66,101,0.39520958083832336,0.32421724536537216,0.4709144501750289
profile_outcome,surface,Clay,0,Clay,ALL,ALL,r|2|7,r,2,7,733,227,506,0.3096862210095498,0.27727913401204934,0.34407767665583017
profile_outcome,surface,Clay,0,Clay,ALL,ALL,r|2|8,r,2,8,1199,427,772,0.3561301084236864,0.32952446303274907,0.3836546949767782
profile_outcome,surface,Clay,0,Clay,ALL,ALL,r|2|9,r,2,9,595,229,366,0.38487394957983195,0.3466351893927165,0.4245897350308601
profile_outcome,surface,Clay,0,Clay,ALL,ALL,r|3|7,r,3,7,238,86,152,0.36134453781512604,0.30296213383346643,0.4241318048078247
profile_outcome,surface,Clay,0,Clay,ALL,ALL,r|3|8,r,3,8,340,120,220,0.35294117647058826,0.30404572756577514,0.4051225607989279
profile_outcome,surface,Clay,0,Clay,ALL,ALL,r|3|9,r,3,9,191,68,123,0.35602094240837695,0.2915669308212265,0.4261522839039383
profile_outcome,surface,Clay,0,Clay,ALL,ALL,s|1|7,s,1,7,445,127,318,0.2853932584269663,0.24541073722733253,0.32904925026615384
profile_outcome,surface,Clay,0,Clay,ALL,ALL,s|1|8,s,1,8,695,265,430,0.381294964028777,0.3459308988017208,0.41796404773101625
profile_outcome,surface,Clay,0,Clay,ALL,ALL,s|1|9,s,1,9,334,137,197,0.4101796407185629,0.3587418475791398,0.4636600559366619
profile_outcome,surface,Clay,0,Clay,ALL,ALL,s|2|7,s,2,7,2251,655,1596,0.2909817858729454,0.27258663887091,0.3100891202965869
profile_outcome,surface,Clay,0,Clay,ALL,ALL,s|2|8,s,2,8,3640,1278,2362,0.3510989010989011,0.33575720080085625,0.36675455437555315
profile_outcome,surface,Clay,0,Clay,ALL,ALL,s|2|9,s,2,9,1783,752,1031,0.4217610768367919,0.39903095494953766,0.4448276041729161
profile_outcome,surface,Clay,0,Clay,ALL,ALL,s|3|7,s,3,7,1659,694,965,0.41832429174201324,0.39480287484980303,0.4422230793910803
profile_outcome,surface,Clay,0,Clay,ALL,ALL,s|3|8,s,3,8,3012,1274,1738,0.42297476759628155,0.40544073245476764,0.44070502608870654
profile_outcome,surface,Clay,0,Clay,ALL,ALL,s|3|9,s,3,9,1079,486,593,0.45041705282669137,0.42095846991949665,0.4802274339555433
profile_outcome,surface,Clay,0,Clay,ALL,ALL,v|1|7,v,1,7,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,v|1|8,v,1,8,1,1,0,1.0,0.20654931437723745,1.0
profile_outcome,surface,Clay,0,Clay,ALL,ALL,v|1|9,v,1,9,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,v|2|7,v,2,7,1,0,1,0.0,0.0,0.7934506856227626
profile_outcome,surface,Clay,0,Clay,ALL,ALL,v|2|8,v,2,8,1,0,1,0.0,0.0,0.7934506856227626
profile_outcome,surface,Clay,0,Clay,ALL,ALL,v|2|9,v,2,9,1,0,1,0.0,0.0,0.7934506856227626
profile_outcome,surface,Clay,0,Clay,ALL,ALL,v|3|7,v,3,7,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,v|3|8,v,3,8,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,v|3|9,v,3,9,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,z|1|7,z,1,7,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,z|1|8,z,1,8,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,z|1|9,z,1,9,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,z|2|7,z,2,7,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,z|2|8,z,2,8,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,z|2|9,z,2,9,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,z|3|7,z,3,7,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,z|3|8,z,3,8,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,z|3|9,z,3,9,1,1,0,1.0,0.20654931437723745,1.0
profile_outcome,surface,Clay,0,Clay,ALL,ALL,o|1|7,o,1,7,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,o|1|8,o,1,8,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,o|1|9,o,1,9,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,o|2|7,o,2,7,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,o|2|8,o,2,8,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,o|2|9,o,2,9,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,o|3|7,o,3,7,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,o|3|8,o,3,8,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,o|3|9,o,3,9,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,p|1|7,p,1,7,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,p|1|8,p,1,8,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,p|1|9,p,1,9,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,p|2|7,p,2,7,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,p|2|8,p,2,8,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,p|2|9,p,2,9,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,p|3|7,p,3,7,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,p|3|8,p,3,8,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,p|3|9,p,3,9,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,u|1|7,u,1,7,19,8,11,0.42105263157894735,0.23141891282454238,0.6372409646574496
profile_outcome,surface,Clay,0,Clay,ALL,ALL,u|1|8,u,1,8,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,u|1|9,u,1,9,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,u|2|7,u,2,7,6,4,2,0.6666666666666666,0.299993315138392,0.9032285888942195
profile_outcome,surface,Clay,0,Clay,ALL,ALL,u|2|8,u,2,8,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,u|2|9,u,2,9,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,u|3|7,u,3,7,5,3,2,0.6,0.2307242812760128,0.882379225767352
profile_outcome,surface,Clay,0,Clay,ALL,ALL,u|3|8,u,3,8,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,u|3|9,u,3,9,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,y|1|7,y,1,7,46,22,24,0.4782608695652174,0.34124689434045685,0.6186258692719597
profile_outcome,surface,Clay,0,Clay,ALL,ALL,y|1|8,y,1,8,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,y|1|9,y,1,9,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,y|2|7,y,2,7,30,10,20,0.3333333333333333,0.19230498083676134,0.5121994835545616
profile_outcome,surface,Clay,0,Clay,ALL,ALL,y|2|8,y,2,8,1,0,1,0.0,0.0,0.7934506856227626
profile_outcome,surface,Clay,0,Clay,ALL,ALL,y|2|9,y,2,9,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,y|3|7,y,3,7,40,23,17,0.575,0.42195068541991065,0.7149060744004962
profile_outcome,surface,Clay,0,Clay,ALL,ALL,y|3|8,y,3,8,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,y|3|9,y,3,9,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,l|1|7,l,1,7,18,3,15,0.16666666666666666,0.05836576805861446,0.39222038103915724
profile_outcome,surface,Clay,0,Clay,ALL,ALL,l|1|8,l,1,8,17,7,10,0.4117647058823529,0.2161105679021481,0.6399455735700021
profile_outcome,surface,Clay,0,Clay,ALL,ALL,l|1|9,l,1,9,19,9,10,0.47368421052631576,0.2732980516117956,0.6829219075488682
profile_outcome,surface,Clay,0,Clay,ALL,ALL,l|2|7,l,2,7,26,5,21,0.19230769230769232,0.0850706114894241,0.3787625711931699
profile_outcome,surface,Clay,0,Clay,ALL,ALL,l|2|8,l,2,8,20,5,15,0.25,0.11186170140766569,0.468700877618744
profile_outcome,surface,Clay,0,Clay,ALL,ALL,l|2|9,l,2,9,27,13,14,0.48148148148148145,0.3074322697621846,0.6601438424504771
profile_outcome,surface,Clay,0,Clay,ALL,ALL,l|3|7,l,3,7,11,3,8,0.2727272727272727,0.09746059290024889,0.5656453011761291
profile_outcome,surface,Clay,0,Clay,ALL,ALL,l|3|8,l,3,8,9,3,6,0.3333333333333333,0.1205838183869109,0.6457978644196036
profile_outcome,surface,Clay,0,Clay,ALL,ALL,l|3|9,l,3,9,18,6,12,0.3333333333333333,0.1627877475083369,0.5625053270405489
profile_outcome,surface,Clay,0,Clay,ALL,ALL,m|1|7,m,1,7,41,2,39,0.04878048780487805,0.013480945365169042,0.16138978870370846
profile_outcome,surface,Clay,0,Clay,ALL,ALL,m|1|8,m,1,8,26,6,20,0.23076923076923078,0.11033849405783291,0.42051554078943687
profile_outcome,surface,Clay,0,Clay,ALL,ALL,m|1|9,m,1,9,33,15,18,0.45454545454545453,0.29842938513876116,0.6201406146378254
profile_outcome,surface,Clay,0,Clay,ALL,ALL,m|2|7,m,2,7,49,1,48,0.02040816326530612,0.0036116725898252405,0.10693521523391616
profile_outcome,surface,Clay,0,Clay,ALL,ALL,m|2|8,m,2,8,50,16,34,0.32,0.20758216260656845,0.45810297308144077
profile_outcome,surface,Clay,0,Clay,ALL,ALL,m|2|9,m,2,9,44,19,25,0.4318181818181818,0.2968272340851781,0.5777585300637057
profile_outcome,surface,Clay,0,Clay,ALL,ALL,m|3|7,m,3,7,44,5,39,0.11363636363636363,0.04952780601092492,0.23979152416608285
profile_outcome,surface,Clay,0,Clay,ALL,ALL,m|3|8,m,3,8,35,12,23,0.34285714285714286,0.20831694987048957,0.5084805048600374
profile_outcome,surface,Clay,0,Clay,ALL,ALL,m|3|9,m,3,9,34,19,15,0.5588235294117647,0.3945389925620307,0.7111651775375785
profile_outcome,surface,Clay,0,Clay,ALL,ALL,h|1|7,h,1,7,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,h|1|8,h,1,8,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,h|1|9,h,1,9,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,h|2|7,h,2,7,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,h|2|8,h,2,8,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,h|2|9,h,2,9,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,h|3|7,h,3,7,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,h|3|8,h,3,8,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,h|3|9,h,3,9,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,i|1|7,i,1,7,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,i|1|8,i,1,8,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,i|1|9,i,1,9,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,i|2|7,i,2,7,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,i|2|8,i,2,8,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,i|2|9,i,2,9,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,i|3|7,i,3,7,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,i|3|8,i,3,8,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,i|3|9,i,3,9,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,j|1|7,j,1,7,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,j|1|8,j,1,8,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,j|1|9,j,1,9,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,j|2|7,j,2,7,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,j|2|8,j,2,8,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,j|2|9,j,2,9,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,j|3|7,j,3,7,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,j|3|8,j,3,8,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,j|3|9,j,3,9,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,k|1|7,k,1,7,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,k|1|8,k,1,8,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,k|1|9,k,1,9,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,k|2|7,k,2,7,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,k|2|8,k,2,8,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,k|2|9,k,2,9,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,k|3|7,k,3,7,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,k|3|8,k,3,8,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,k|3|9,k,3,9,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,t|1|7,t,1,7,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,t|1|8,t,1,8,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,t|1|9,t,1,9,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,t|2|7,t,2,7,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,t|2|8,t,2,8,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,t|2|9,t,2,9,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,t|3|7,t,3,7,1,0,1,0.0,0.0,0.7934506856227626
profile_outcome,surface,Clay,0,Clay,ALL,ALL,t|3|8,t,3,8,0,0,0,,,
profile_outcome,surface,Clay,0,Clay,ALL,ALL,t|3|9,t,3,9,0,0,0,,,
profile_outcome,surface,Grass,0,Grass,ALL,ALL,f|1|7,f,1,7,1774,851,923,0.47970687711386695,0.4565279369188425,0.502973513762952
profile_outcome,surface,Grass,0,Grass,ALL,ALL,f|1|8,f,1,8,2799,1579,1220,0.564130046445159,0.545684299606453,0.5824000052942782
profile_outcome,surface,Grass,0,Grass,ALL,ALL,f|1|9,f,1,9,1214,738,476,0.6079077429983526,0.5801453666774097,0.6349893687205048
profile_outcome,surface,Grass,0,Grass,ALL,ALL,f|2|7,f,2,7,3749,1505,2244,0.40144038410242733,0.38585783549301556,0.41722470659970956
profile_outcome,surface,Grass,0,Grass,ALL,ALL,f|2|8,f,2,8,6308,2843,3465,0.4506975269499049,0.43845258354552086,0.4630024824509855
profile_outcome,surface,Grass,0,Grass,ALL,ALL,f|2|9,f,2,9,3296,1892,1404,0.5740291262135923,0.5570710407898154,0.5908148519386198
profile_outcome,surface,Grass,0,Grass,ALL,ALL,f|3|7,f,3,7,1999,949,1050,0.4747373686843422,0.45291622290311684,0.49665542214388037
profile_outcome,surface,Grass,0,Grass,ALL,ALL,f|3|8,f,3,8,3322,1789,1533,0.5385310054184227,0.5215440810463887,0.5554289205743124
profile_outcome,surface,Grass,0,Grass,ALL,ALL,f|3|9,f,3,9,1465,848,617,0.578839590443686,0.5533824356495545,0.6038843671172096
profile_outcome,surface,Grass,0,Grass,ALL,ALL,b|1|7,b,1,7,1712,806,906,0.47079439252336447,0.44724200059128755,0.49447755660560505
profile_outcome,surface,Grass,0,Grass,ALL,ALL,b|1|8,b,1,8,2728,1545,1183,0.5663489736070382,0.5476717234224018,0.5848396266895011
profile_outcome,surface,Grass,0,Grass,ALL,ALL,b|1|9,b,1,9,1180,715,465,0.6059322033898306,0.5777508545867818,0.633426071290643
profile_outcome,surface,Grass,0,Grass,ALL,ALL,b|2|7,b,2,7,4637,2025,2612,0.43670476601250807,0.422487464798307,0.45102685254939967
profile_outcome,surface,Grass,0,Grass,ALL,ALL,b|2|8,b,2,8,7261,3275,3986,0.45103980168020935,0.4396233730483829,0.46250800806569076
profile_outcome,surface,Grass,0,Grass,ALL,ALL,b|2|9,b,2,9,3371,1785,1586,0.5295164639572827,0.5126431716199139,0.5463225612680359
profile_outcome,surface,Grass,0,Grass,ALL,ALL,b|3|7,b,3,7,3260,1656,1604,0.5079754601226993,0.49081472054809316,0.5251174258677406
profile_outcome,surface,Grass,0,Grass,ALL,ALL,b|3|8,b,3,8,4821,2556,2265,0.5301804604853765,0.5160737744851227,0.5442390881205488
profile_outcome,surface,Grass,0,Grass,ALL,ALL,b|3|9,b,3,9,1682,967,715,0.574910820451843,0.5511412462565383,0.5983390021271283
profile_outcome,surface,Grass,0,Grass,ALL,ALL,r|1|7,r,1,7,242,96,146,0.39669421487603307,0.3371342233622907,0.45948266851652053
profile_outcome,surface,Grass,0,Grass,ALL,ALL,r|1|8,r,1,8,272,121,151,0.44485294117647056,0.3869709648216992,0.5042709096656998
profile_outcome,surface,Grass,0,Grass,ALL,ALL,r|1|9,r,1,9,156,77,79,0.4935897435897436,0.41623722662784923,0.5712503750572459
