fold,surface,rank,direction,comparison_scope,orientations,direction_share,mean_score,median_score,mean_score_gap_from_rank_1,median_score_gap_from_rank_1,observed_points,observed_server_wins,observed_win_rate
2020,Hard,3,body,global,4,0.3076923076923077,0.48249705088237266,0.47904940130391577,0.03167930840487827,0.03209848930580597,49,25,0.5102040816326531
2020,Hard,3,T,global,7,0.5384615384615384,0.4869547615664461,0.49949065196548414,0.06047941624059945,0.04160239321396875,44,21,0.4772727272727273
2020,Clay,1,wide,surface,1,0.1111111111111111,0.5313988095238096,0.5313988095238096,0.0,0.0,22,9,0.4090909090909091
2020,Clay,1,body,surface,1,0.1111111111111111,0.502261706246526,0.502261706246526,0.0,0.0,22,10,0.45454545454545453
2020,Clay,1,T,surface,7,0.7777777777777778,0.5205330482945101,0.5263998296785182,0.0,0.0,76,38,0.5
2020,Clay,1,wide,global,5,0.4166666666666667,0.5278044034280637,0.5251691049237062,0.0,0.0,97,43,0.44329896907216493
2020,Clay,1,body,global,3,0.25,0.5237054673285152,0.5185434142547636,0.0,0.0,39,16,0.41025641025641024
2020,Clay,1,T,global,4,0.3333333333333333,0.5590218460274768,0.5684600199058905,0.0,0.0,36,13,0.3611111111111111
2020,Clay,2,wide,surface,4,0.4444444444444444,0.5007558960180631,0.5058106186218456,0.01547602560379481,0.013871584611423043,56,27,0.48214285714285715
2020,Clay,2,body,surface,5,0.5555555555555556,0.5032810374178119,0.5011992471711538,0.019211796051082863,0.02218388651578307,122,61,0.5
2020,Clay,2,T,surface,0,0.0,,,,,0,0,
2020,Clay,2,wide,global,2,0.16666666666666666,0.5011628505830215,0.5011628505830215,0.005744476745371652,0.005744476745371652,29,14,0.4827586206896552
2020,Clay,2,body,global,3,0.25,0.554932040646598,0.5546328671328671,0.02534000725603029,0.023461786666995277,39,22,0.5641025641025641
2020,Clay,2,T,global,7,0.5833333333333334,0.4997868848733363,0.4982785955204626,0.02758383010824949,0.02915980553595232,93,40,0.43010752688172044
2020,Clay,3,wide,surface,4,0.4444444444444444,0.48065596644444375,0.47855839983147946,0.03961037301072226,0.03464151500777962,55,27,0.4909090909090909
2020,Clay,3,body,surface,3,0.3333333333333333,0.47910828877706074,0.47534877421102534,0.04178037130324117,0.046591510644515166,49,23,0.46938775510204084
2020,Clay,3,T,surface,2,0.2222222222222222,0.5025566394505763,0.5025566394505763,0.014273618434591573,0.014273618434591573,36,15,0.4166666666666667
2020,Clay,3,wide,global,5,0.4166666666666667,0.5183852132944937,0.5185257107348143,0.0402926129932397,0.030904149075785314,67,33,0.4925373134328358
2020,Clay,3,body,global,6,0.5,0.4882213878277077,0.4878221155698841,0.034160821762682446,0.034143981251184785,70,33,0.4714285714285714
2020,Clay,3,T,global,1,0.08333333333333333,0.47448201092194026,0.47448201092194026,0.04406140333282332,0.04406140333282332,3,0,0.0
2020,Grass,1,wide,surface,0,,,,,,0,0,
2020,Grass,1,body,surface,0,,,,,,0,0,
2020,Grass,1,T,surface,0,,,,,,0,0,
2020,Grass,1,wide,global,0,,,,,,0,0,
2020,Grass,1,body,global,0,,,,,,0,0,
2020,Grass,1,T,global,0,,,,,,0,0,
2020,Grass,2,wide,surface,0,,,,,,0,0,
2020,Grass,2,body,surface,0,,,,,,0,0,
2020,Grass,2,T,surface,0,,,,,,0,0,
2020,Grass,2,wide,global,0,,,,,,0,0,
2020,Grass,2,body,global,0,,,,,,0,0,
2020,Grass,2,T,global,0,,,,,,0,0,
2020,Grass,3,wide,surface,0,,,,,,0,0,
2020,Grass,3,body,surface,0,,,,,,0,0,
2020,Grass,3,T,surface,0,,,,,,0,0,
2020,Grass,3,wide,global,0,,,,,,0,0,
2020,Grass,3,body,global,0,,,,,,0,0,
2020,Grass,3,T,global,0,,,,,,0,0,
2021,<ALL>,1,wide,surface,162,0.4954128440366973,0.5336022783274101,0.5295571018760508,0.0,0.0,1539,820,0.5328135152696556
2021,<ALL>,1,body,surface,96,0.29357798165137616,0.5169702935499249,0.5198902564721493,0.0,0.0,1221,605,0.4954954954954955
2021,<ALL>,1,T,surface,69,0.21100917431192662,0.5270719401185215,0.5247317553715487,0.0,0.0,594,273,0.4595959595959596
2021,<ALL>,1,wide,global,51,0.5204081632653061,0.5384310036758242,0.5354938271604939,0.0,0.0,515,284,0.5514563106796116
2021,<ALL>,1,body,global,38,0.3877551020408163,0.5258106042788774,0.5240733644227353,0.0,0.0,484,247,0.5103305785123967
2021,<ALL>,1,T,global,9,0.09183673469387756,0.5362511301254964,0.5432765399737877,0.0,0.0,75,42,0.56
2021,<ALL>,2,wide,surface,114,0.3486238532110092,0.49991823811000596,0.49812966393024016,0.02092230493286804,0.016447631918940886,1094,554,0.506398537477148
2021,<ALL>,2,body,surface,132,0.4036697247706422,0.5103267252931035,0.5123494016762633,0.01902980358330389,0.015590754109020222,1677,858,0.5116279069767442
2021,<ALL>,2,T,surface,81,0.24770642201834864,0.5054767385693234,0.5081049465240641,0.027730636979291182,0.026560154516793277,730,344,0.4712328767123288
2021,<ALL>,2,wide,global,32,0.32653061224489793,0.503859656246714,0.5031300225008035,0.022267249411108855,0.02300965089337717,330,160,0.48484848484848486
2021,<ALL>,2,body,global,32,0.32653061224489793,0.5126116108616127,0.5098477451476071,0.024456438815641662,0.018210138678843968,357,178,0.49859943977591037
2021,<ALL>,2,T,global,34,0.3469387755102041,0.5109994570152078,0.5084847021721326,0.02561247682218548,0.021109119355224526,339,181,0.5339233038348082
2021,<ALL>,3,wide,surface,51,0.1559633027522936,0.48508611705919863,0.4901074140379036,0.036899964158117866,0.030399066439025457,416,205,0.49278846153846156
2021,<ALL>,3,body,surface,99,0.30275229357798167,0.48882616814216934,0.487113895887371,0.04588566161068556,0.04177167104027213,1152,590,0.5121527777777778
2021,<ALL>,3,T,surface,177,0.5412844036697247,0.47626885364836047,0.47744107744107744,0.04849340539342152,0.044950881247463326,1456,715,0.49107142857142855
2021,<ALL>,3,wide,global,15,0.15306122448979592,0.4872599043715989,0.4880418255689324,0.04414023914016591,0.038422270729221386,153,79,0.5163398692810458
2021,<ALL>,3,body,global,28,0.2857142857142857,0.4926823479024178,0.493332710409206,0.04660564384488094,0.05185854957838454,411,196,0.4768856447688564
2021,<ALL>,3,T,global,55,0.5612244897959183,0.47307221976355546,0.47325757575757577,0.05776375113813555,0.05213290092208611,576,297,0.515625
2021,Hard,1,wide,surface,143,0.5017543859649123,0.5323781739459285,0.529085910652921,0.0,0.0,1328,694,0.5225903614457831
2021,Hard,1,body,surface,87,0.30526315789473685,0.5159206464989466,0.514816193311956,0.0,0.0,1107,554,0.5004516711833785
2021,Hard,1,T,surface,55,0.19298245614035087,0.531512048340399,0.5316117157616109,0.0,0.0,480,215,0.4479166666666667
2021,Hard,1,wide,global,12,0.631578947368421,0.5314619185937229,0.535103328776871,0.0,0.0,124,67,0.5403225806451613
2021,Hard,1,body,global,5,0.2631578947368421,0.5253300693291154,0.5313307493540051,0.0,0.0,53,20,0.37735849056603776
2021,Hard,1,T,global,2,0.10526315789473684,0.5323965070187464,0.5323965070187464,0.0,0.0,12,6,0.5
2021,Hard,2,wide,surface,100,0.3508771929824561,0.5011530715717938,0.4995907038044724,0.020810069953877866,0.016648349932917472,921,484,0.5255157437567861
2021,Hard,2,body,surface,115,0.40350877192982454,0.5106508750279041,0.5129060695824254,0.018857309490510288,0.015460621861154378,1468,752,0.5122615803814714
2021,Hard,2,T,surface,70,0.24561403508771928,0.5027260979808977,0.5043088504924644,0.028110793536434767,0.02689946906690388,580,271,0.4672413793103448
2021,Hard,2,wide,global,5,0.2631578947368421,0.5069669475250015,0.5096791897420545,0.01627812701525977,0.0102862380885419,55,31,0.5636363636363636
